Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
1727953495,"Jul 25, 2018, 10:01:46 PM",Evening Ride,Ride,,2715,19.90,,,false,,CAAD8,activities/1727953495.gpx,66.0,9.0,2715.0,2609.0,19906.30078125,14.899999618530273,,177.6526641845703,,326.8999938964844,372.0,18.799999237060547,0.015070606023073196,,,,,,,,154.4559783935547,449.3179016113281,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1729630404,"Jul 26, 2018, 5:39:17 PM",Afternoon Ride,Ride,,3492,28.61,,,false,,CAAD8,activities/1729630404.gpx,66.0,9.0,3492.0,3455.0,28612.19921875,18.0,,263.194580078125,,328.0,406.8999938964844,16.100000381469727,0.007339526433497667,,,,,,,,192.62921142578125,742.0695190429688,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1731770361,"Jul 27, 2018, 6:13:19 PM",Afternoon Ride,Ride,,4132,33.55,,,false,,CAAD8,activities/1731770361.gpx,66.0,9.0,4132.0,4070.0,33555.5,13.899999618530273,,338.4245910644531,,327.1000061035156,406.8999938964844,17.5,0.011026508174836636,,,,,,,,171.74655151367188,779.396484375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1733857199,"Jul 28, 2018, 1:59:43 PM",Morning Ride,Ride,,13834,103.50,,,false,,CAAD8,activities/1733857199.gpx,66.0,9.0,13834.0,12757.0,103503.8984375,15.199999809265137,,707.8114624023438,,324.5,407.3999938964844,17.600000381469727,0.0029950563330203295,,,,,,,,150.90330505371094,2146.45263671875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1736877173,"Jul 29, 2018, 10:55:27 PM",Evening Ride,Ride,,4215,33.09,,,false,,CAAD8,activities/1736877173.gpx,66.0,9.0,4215.0,4215.0,33094.30078125,15.399999618530273,,282.171630859375,,329.3999938964844,406.8999938964844,16.299999237060547,0.001813000999391079,,,,,,,,153.1468505859375,719.748779296875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1738866966,"Jul 30, 2018, 10:18:16 PM",Evening Ride,Ride,,2901,22.63,,,false,,CAAD8,activities/1738866966.gpx,66.0,9.0,2901.0,2873.0,22638.599609375,14.399999618530273,,214.26026916503906,,329.1000061035156,381.29998779296875,16.5,-0.003092064056545496,,,,,,,,157.3308868408203,503.99334716796875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1741014700,"Jul 31, 2018, 8:09:13 PM",Afternoon Ride,Ride,,2653,21.67,,,false,,CAAD8,activities/1741014700.gpx,66.0,9.0,2653.0,2653.0,21674.19921875,15.100000381469727,,190.6138916015625,,329.70001220703125,381.29998779296875,14.0,-0.08166391402482986,,,,,,,,165.20957946777344,488.7068786621094,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1784091002,"Aug 19, 2018, 7:40:09 PM",Afternoon Ride,Ride,,5514,42.42,,,false,,CAAD8,activities/1784091002.gpx,66.0,9.0,5514.0,5281.0,42422.1015625,17.5,,462.0869445800781,,270.0,374.79998779296875,12.300000190734863,-0.0011786309769377112,,,,,,,,178.42742919921875,1050.6343994140625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1790715700,"Aug 22, 2018, 6:59:14 PM",Afternoon Ride,Ride,,4999,37.75,,,false,,CAAD8,activities/1790715700.gpx,66.0,9.0,4999.0,4981.0,37758.69921875,16.200000762939453,,429.8764953613281,,303.6000061035156,367.0,14.0,-0.0018538773292675614,,,,,,,,153.07325744628906,850.1390991210938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1794998606,"Aug 24, 2018, 7:59:17 PM",Afternoon Ride,Ride,,7326,44.29,,,false,,CAAD8,activities/1794998606.gpx,66.0,9.0,7326.0,7087.0,44295.69921875,17.0,,587.7042846679688,,303.3999938964844,389.29998779296875,22.899999618530273,-0.0015802888665348291,,,,,,,,131.90499877929688,1042.31396484375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1799553927,"Aug 25, 2018, 10:18:35 PM",Evening Ride,Ride,,4931,36.04,,,false,,CAAD8,activities/1799553927.gpx,66.0,9.0,4931.0,4928.0,36047.0,15.300000190734863,,258.71588134765625,,215.3000030517578,299.20001220703125,13.5,-0.005548311863094568,,,,,,,,130.13565063476562,715.0589599609375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1799554351,"Aug 26, 2018, 4:37:38 PM",Lunch Ride,Ride,,6554,46.14,,,false,,CAAD8,activities/1799554351.gpx,66.0,9.0,6554.0,6545.0,46148.5,15.100000381469727,,357.36163330078125,,209.3000030517578,327.0,13.600000381469727,0.0013001506449654698,,,,,,,,124.53755187988281,908.8345336914062,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1801897044,"Aug 27, 2018, 9:59:14 PM",Afternoon Ride,Ride,,6812,47.47,,,false,,CAAD8,activities/1801897044.gpx,66.0,9.0,6812.0,6604.0,47473.30078125,15.600000381469727,,416.5970458984375,,209.3000030517578,301.0,13.399999618530273,-0.008004499599337578,,,,,,,,135.1637420654297,995.2728271484375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1806349840,"Aug 29, 2018, 8:56:23 PM",Afternoon Ride,Ride,,5145,34.04,,,false,,CAAD8,activities/1806349840.gpx,66.0,9.0,5145.0,5065.0,34049.0,15.0,,338.268310546875,,230.89999389648438,299.20001220703125,16.0,-0.0023495550267398357,,,,,,,,120.9083251953125,682.8267822265625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1807733959,"Aug 30, 2018, 1:58:55 PM",Morning Ride,Ride,,7039,50.92,,,false,,CAAD8,activities/1807733959.gpx,66.0,9.0,7039.0,7039.0,50924.8984375,13.600000381469727,,450.92535400390625,,208.10000610351562,276.20001220703125,12.600000381469727,-0.00039273517904803157,,,,,,,,126.18372344970703,990.3510131835938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1809923732,"Aug 31, 2018, 1:14:37 PM",Morning Ride,Ride,,10282,68.14,,,false,,CAAD8,activities/1809923732.gpx,66.0,9.0,10282.0,9996.0,68140.796875,13.100000381469727,,395.7687683105469,,208.89999389648438,288.3999938964844,19.299999237060547,-0.0007337747956626117,,,,,,,,115.14674377441406,1283.3726806640625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1812933736,"Sep 1, 2018, 9:38:02 PM",Afternoon Ride,Ride,,6513,30.30,,,false,,CAAD8,activities/1812933736.gpx,66.0,9.0,6513.0,5752.0,30301.80078125,12.899999618530273,,314.9272766113281,,325.0,419.0,37.900001525878906,0.00033001339761540294,,,,,,,,101.2061767578125,649.0838012695312,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1815314318,"Sep 2, 2018, 5:31:17 PM",Afternoon Ride,Ride,,7207,38.25,,,false,,CAAD8,activities/1815314318.gpx,66.0,9.0,7207.0,6657.0,38253.69921875,12.300000190734863,,392.396484375,,290.1000061035156,349.0,20.100000381469727,0.0,,,,,,,,106.59332275390625,791.19482421875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1819774196,"Sep 4, 2018, 7:27:35 PM",Afternoon Ride,Ride,,7282,41.85,,,false,,CAAD8,activities/1819774196.gpx,66.0,9.0,7282.0,6824.0,41849.8984375,13.399999618530273,,486.34619140625,,327.79998779296875,418.0,32.900001525878906,-0.0033452888019382954,,,,,,,,117.98808288574219,897.7430419921875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1824259796,"Sep 6, 2018, 8:39:44 PM",Afternoon Ride,Ride,,7373,38.06,,,false,,CAAD8,activities/1824259796.gpx,66.0,9.0,7373.0,6464.0,38068.5,12.600000381469727,,372.2727966308594,,321.6000061035156,396.29998779296875,26.899999618530273,0.004991002846509218,,,,,,,,103.3252182006836,744.7020263671875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1825428924,"Sep 7, 2018, 2:36:07 PM",Morning Ride,Ride,,2051,8.78,,,false,,CAAD8,activities/1825428924.gpx,66.0,9.0,2051.0,1678.0,8780.7998046875,10.800000190734863,,69.60896301269531,,321.29998779296875,347.8999938964844,15.0,-0.0068330904468894005,,,,,,,,89.6546630859375,167.74118041992188,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1835435092,"Sep 11, 2018, 8:34:42 PM",Afternoon Ride,Ride,,5144,34.10,,,false,,CAAD8,activities/1835435092.gpx,66.0,9.0,5144.0,4799.0,34102.6015625,13.199999809265137,,224.0493927001953,,300.0,352.1000061035156,18.100000381469727,0.0002932327624876052,,,,,,,,127.82754516601562,683.9905395507812,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1837734190,"Sep 12, 2018, 8:55:00 PM",Afternoon Ride,Ride,,6770,46.92,,,false,,CAAD8,activities/1837734190.gpx,66.0,9.0,6770.0,6531.0,46920.3984375,12.399999618530273,,279.3624572753906,,300.0,357.8999938964844,18.200000762939453,0.0010656345402821898,,,,,,,,117.16612243652344,853.2113037109375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1839620542,"Sep 13, 2018, 5:57:52 PM",Afternoon Ride,Ride,,6486,29.00,,,false,,CAAD8,activities/1839620542.gpx,66.0,9.0,6486.0,5960.0,29003.400390625,13.199999809265137,,244.2386016845703,,326.0,391.79998779296875,19.600000381469727,0.0,,,,,,,,82.92848205566406,551.0929565429688,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1841285912,"Sep 14, 2018, 3:36:42 PM",Lunch Ride,Ride,,6721,31.16,,,false,,CAAD8,activities/1841285912.gpx,66.0,9.0,6721.0,5874.0,31161.80078125,11.699999809265137,,340.1665954589844,,303.6000061035156,360.0,23.200000762939453,0.00032090573222376406,,,,,,,,110.04966735839844,720.7714233398438,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1843513355,"Sep 15, 2018, 2:51:08 PM",Morning Ride,Ride,,8191,27.59,,,false,,CAAD8,activities/1843513355.gpx,66.0,9.0,8191.0,7459.0,27593.5,12.0,,317.5518493652344,,331.0,419.0,33.900001525878906,-0.12792867422103882,,,,,,,,64.0051040649414,532.3167114257812,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1846156262,"Sep 16, 2018, 2:39:11 PM",Morning Ride,Ride,,8747,49.19,,,false,,CAAD8,activities/1846156262.gpx,66.0,9.0,8747.0,8313.0,49189.19921875,15.5,,535.6210327148438,,327.1000061035156,419.0,44.900001525878906,0.0,,,,,,,,106.08277893066406,983.2807006835938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1848781906,"Sep 17, 2018, 9:41:15 PM",Afternoon Ride,Ride,,6841,45.21,,,false,,CAAD8,activities/1848781906.gpx,66.0,9.0,6841.0,6638.0,45214.1015625,12.399999618530273,,410.8437194824219,,325.8999938964844,407.3999938964844,16.600000381469727,0.0,,,,,,,,118.38957214355469,876.2450561523438,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1850960304,"Sep 18, 2018, 9:15:27 PM",Afternoon Ride,Ride,,6472,43.16,,,false,,CAAD8,activities/1850960304.gpx,66.0,9.0,6472.0,6131.0,43166.6015625,14.5,,429.7397155761719,,325.8999938964844,407.3999938964844,24.100000381469727,0.010424726642668247,,,,,,,,133.029052734375,909.395263671875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1855238986,"Sep 20, 2018, 10:21:01 PM",Evening Run,Run,,1021,3.62,,,false,,,activities/1855238986.gpx,66.0,,1021.0,990.0,3621.699951171875,5.5,,32.042198181152344,,336.0,350.1000061035156,15.199999809265137,-0.011044536717236042,,,,,,,,,299.59765625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1857158019,"Sep 22, 2018, 12:21:47 AM",Evening Run,Run,,1801,5.75,,,false,,,activities/1857158019.gpx,66.0,,1801.0,1712.0,5751.89990234375,4.800000190734863,,56.19926452636719,,327.0,351.0,23.700000762939453,-0.0556337907910347,,,,,,,,,478.8453369140625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1858968213,"Sep 22, 2018, 5:55:08 PM",Afternoon Run,Run,,2365,7.66,,,false,,,activities/1858968213.gpx,66.0,,2365.0,2123.0,7660.5,6.5,,75.63025665283203,,318.6000061035156,343.8999938964844,43.099998474121094,-0.037856537848711014,,,,,,,,,636.4006958007812,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1861529120,"Sep 23, 2018, 5:53:47 PM",Afternoon Ride,Ride,,5300,31.47,,,false,,CAAD8,activities/1861529120.gpx,66.0,9.0,5300.0,5114.0,31473.900390625,12.600000381469727,,323.7292785644531,,326.0,418.0,29.5,0.0,,,,,,,,105.1319808959961,599.47412109375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1863827389,"Sep 25, 2018, 12:16:27 AM",Evening Run,Run,,1964,6.57,,,false,,,activities/1863827389.gpx,66.0,,1964.0,1952.0,6574.10009765625,5.0,,59.753604888916016,,325.20001220703125,350.0,29.0,-0.04411250352859497,,,,,,,,,545.5280151367188,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1868021593,"Sep 26, 2018, 11:55:30 PM",Evening Run,Run,,2033,5.28,,,false,,,activities/1868021593.gpx,66.0,,2033.0,1937.0,5285.7998046875,7.199999809265137,,44.593650817871094,,326.1000061035156,351.0,34.20000076293945,0.07756631076335907,,,,,,,,,441.8750915527344,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1871223585,"Sep 28, 2018, 3:43:18 PM",Lunch Run,Run,,2521,8.34,,,false,,,activities/1871223585.gpx,66.0,,2521.0,2312.0,8344.900390625,5.099999904632568,,69.95986938476562,,318.6000061035156,349.8999938964844,37.29999923706055,-0.0347517654299736,,,,,,,,,690.8626708984375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1880226934,"Oct 2, 2018, 7:46:38 PM",Afternoon Run,Run,,1878,6.58,,,false,,,activities/1880226934.gpx,66.0,,1878.0,1791.0,6583.39990234375,5.0,,51.08395767211914,,325.79998779296875,350.3999938964844,20.0,-0.0440501868724823,,,,,,,,,542.9330444335938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1884767870,"Oct 5, 2018, 12:37:55 AM",Evening Run,Run,,2170,6.92,,,false,,,activities/1884767870.gpx,66.0,,2170.0,2110.0,6920.5,4.599999904632568,,51.07408905029297,,326.0,346.0,23.299999237060547,0.03178961202502251,,,,,,,,,573.253662109375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1885833585,"Oct 5, 2018, 4:02:04 PM",Lunch Run,Run,,860,3.13,,,false,,,activities/1885833585.gpx,66.0,,860.0,849.0,3137.300048828125,5.099999904632568,,21.15251922607422,,338.0,350.0,8.199999809265137,-0.073311448097229,,,,,,,,,257.4779968261719,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1895013140,"Oct 9, 2018, 7:38:18 PM",Afternoon Ride,Ride,,8884,57.11,,,false,,CAAD8,activities/1895013140.gpx,66.0,9.0,8884.0,8458.0,57112.0,16.700000762939453,,549.8131103515625,,325.79998779296875,414.0,24.5,-0.00017509455210529268,,,,,,,,119.19064331054688,1124.047607421875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3759573.0,,,,,,,,,,,,,,,,,,,,,,,,,""
1897300499,"Oct 11, 2018, 12:24:18 AM",Evening Run,Run,,3259,9.46,,,false,,,activities/1897300499.gpx,66.0,,3259.0,3132.0,9467.400390625,4.599999904632568,,70.47237396240234,,326.0,343.79998779296875,37.599998474121094,-0.02535014972090721,,,,,,,,,785.3926391601562,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1898860776,"Oct 11, 2018, 8:12:33 PM",Afternoon Run,Run,,2243,7.57,,,false,,,activities/1898860776.gpx,66.0,,2243.0,2123.0,7578.2001953125,4.800000190734863,,57.50886917114258,,324.79998779296875,350.0,48.5,-0.03166978806257248,,,,,,,,,627.5778198242188,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1902612042,"Oct 13, 2018, 5:00:55 PM",Afternoon Run,Run,,2932,9.36,,,false,,,activities/1902612042.gpx,66.0,,2932.0,2622.0,9366.5,5.099999904632568,,53.13016128540039,,318.79998779296875,340.79998779296875,14.800000190734863,-0.0032029040157794952,,,,,,,,,768.2577514648438,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1905475654,"Oct 14, 2018, 9:55:18 PM",Afternoon Run,Run,,2192,7.53,,,false,,,activities/1905475654.gpx,66.0,,2192.0,2146.0,7531.60009765625,4.699999809265137,,50.96664810180664,,318.79998779296875,341.29998779296875,13.699999809265137,-0.0026554781943559647,,,,,,,,,616.5167236328125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1909236980,"Oct 16, 2018, 8:55:30 PM",Afternoon Run,Run,,3645,11.94,,,false,,,activities/1909236980.gpx,66.0,,3645.0,3377.0,11947.2001953125,6.0,,101.40882873535156,,318.6000061035156,344.0,38.900001525878906,-0.00837016198784113,,,,,,,,,986.4624633789062,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1911512978,"Oct 17, 2018, 11:56:23 PM",Evening Run,Run,,2622,8.89,,,false,,,activities/1911512978.gpx,66.0,,2622.0,2565.0,8889.7998046875,5.099999904632568,,57.80011749267578,,324.0,343.8999938964844,27.899999618530273,-0.032621655613183975,,,,,,,,,732.9093627929688,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1914656424,"Oct 19, 2018, 4:42:57 PM",Lunch Run,Run,,2023,6.00,,,false,,,activities/1914656424.gpx,66.0,,2023.0,1650.0,6006.10009765625,6.0,,67.63119506835938,,326.0,351.0,49.70000076293945,0.0033299478236585855,,,,,,,,,503.3840637207031,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1916973521,"Oct 20, 2018, 6:07:46 PM",Afternoon Run,Run,,3083,9.80,,,false,,,activities/1916973521.gpx,66.0,,3083.0,2824.0,9804.599609375,5.599999904632568,,74.8401107788086,,314.6000061035156,344.20001220703125,12.699999809265137,0.004079717677086592,,,,,,,,,804.6846313476562,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1919973408,"Oct 21, 2018, 11:56:34 PM",Evening Run,Run,,6006,18.18,,,false,,,activities/1919973408.gpx,66.0,,6006.0,5932.0,18184.400390625,4.599999904632568,,110.47724914550781,,316.29998779296875,342.5,17.600000381469727,0.0,,,,,,,,,1488.8814697265625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1927348563,"Oct 25, 2018, 8:47:07 PM",Afternoon Run,Run,,2856,9.21,,,false,,,activities/1927348563.gpx,66.0,,2856.0,2657.0,9211.599609375,5.400000095367432,,62.710060119628906,,316.29998779296875,340.20001220703125,14.0,0.0,,,,,,,,,754.617919921875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1928479991,"Oct 26, 2018, 2:50:09 PM",Morning Run,Run,,2747,9.05,,,false,,,activities/1928479991.gpx,66.0,,2747.0,2654.0,9056.599609375,5.0,,62.59782028198242,,316.29998779296875,341.6000061035156,12.5,-0.0011041670804843307,,,,,,,,,742.770263671875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1932845234,"Oct 28, 2018, 5:28:43 PM",Afternoon Run,Run,,2581,8.97,,,false,,,activities/1932845234.gpx,66.0,,2581.0,2470.0,8970.5,5.300000190734863,,49.14976119995117,,316.29998779296875,341.1000061035156,11.100000381469727,-0.007803355343639851,,,,,,,,,734.0933227539062,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1936593477,"Oct 30, 2018, 9:19:08 PM",Afternoon Run,Run,,2438,8.24,,,false,,,activities/1936593477.gpx,66.0,,2438.0,2338.0,8246.599609375,5.400000095367432,,53.657798767089844,,323.6000061035156,343.70001220703125,12.800000190734863,0.001212620991282165,,,,,,,,,675.3982543945312,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1942269175,"Nov 3, 2018, 1:09:46 AM",Night Run,Run,,1916,5.90,,,false,,,activities/1942269175.gpx,66.0,,1916.0,1819.0,5904.10009765625,5.199999809265137,,58.479393005371094,,318.79998779296875,348.8999938964844,15.5,0.016937382519245148,,,,,,,,,489.1603698730469,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1944353423,"Nov 4, 2018, 12:37:01 AM",Evening Run,Run,,3114,10.45,,,false,,,activities/1944353423.gpx,66.0,,3114.0,3032.0,10452.099609375,5.5,,66.98521423339844,,316.29998779296875,340.20001220703125,19.5,-0.0009567455272190273,,,,,,,,,855.2298583984375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1950130463,"Nov 6, 2018, 8:30:41 PM",Afternoon Run,Run,,3356,11.08,,,false,,,activities/1950130463.gpx,66.0,,3356.0,3153.0,11081.900390625,5.800000190734863,,71.6500244140625,,318.79998779296875,340.20001220703125,11.5,0.0,,,,,,,,,908.880859375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1953418899,"Nov 8, 2018, 5:31:18 PM",Lunch Run,Run,,1679,5.58,,,false,,,activities/1953418899.gpx,66.0,,1679.0,1518.0,5585.7001953125,5.800000190734863,,38.12287521362305,,318.79998779296875,343.70001220703125,13.5,0.0,,,,,,,,,458.5315856933594,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1954958646,"Nov 9, 2018, 4:03:15 PM",Lunch Run,Run,,1025,3.60,,,false,,,activities/1954958646.gpx,66.0,,1025.0,976.0,3606.10009765625,4.900000095367432,,17.50384521484375,,331.70001220703125,344.1000061035156,5.699999809265137,-0.005546157713979483,,,,,,,,,293.9049377441406,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1957263991,"Nov 10, 2018, 7:28:57 PM",Afternoon Run,Run,,3786,12.08,,,false,,,activities/1957263991.gpx,66.0,,3786.0,3346.0,12087.5,6.099999904632568,,75.43812561035156,,316.29998779296875,340.20001220703125,15.300000190734863,-0.000827300944365561,,,,,,,,,989.5277709960938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1961538883,"Nov 13, 2018, 12:56:14 AM",Evening Run,Run,,2073,6.59,,,false,,,activities/1961538883.gpx,66.0,,2073.0,1889.0,6593.7001953125,5.400000095367432,,36.85625076293945,,318.79998779296875,340.20001220703125,14.0,0.0,,,,,,,,,540.8084106445312,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
